#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
9264000      5.43e-02      5.23e-04      5.32e-02    2.3e-08
9265000      5.77e-02      1.03e-03      5.55e-02    2.3e-08
9266000      5.57e-02      5.70e-04      5.46e-02    2.3e-08
9267000      5.61e-02      6.84e-04      5.47e-02    2.3e-08
9268000      5.34e-02      2.86e-04      5.26e-02    2.3e-08
9269000      5.38e-02      1.56e-04      5.32e-02    2.3e-08
9270000      6.00e-02      1.19e-03      5.73e-02    2.3e-08
9271000      5.63e-02      1.26e-04      5.56e-02    2.3e-08
9272000      5.58e-02      2.79e-04      5.51e-02    2.3e-08
9273000      5.61e-02      1.55e-03      5.17e-02    2.3e-08
9274000      5.03e-02      4.67e-04      4.93e-02    2.3e-08
9275000      5.29e-02      1.33e-03      4.94e-02    2.3e-08
9276000      5.16e-02      5.44e-04      5.05e-02    2.3e-08
9277000      5.40e-02      4.94e-04      5.30e-02    2.3e-08
9278000      7.70e-02      1.42e-03      7.38e-02    2.3e-08
9279000      5.05e-02      2.81e-04      4.98e-02    2.3e-08
9280000      4.76e-02      2.34e-04      4.69e-02    2.3e-08
9281000      5.36e-02      4.38e-04      5.26e-02    2.3e-08
9282000      5.06e-02      9.41e-05      5.00e-02    2.3e-08
9283000      5.59e-02      8.39e-04      5.42e-02    2.3e-08
9284000      5.87e-02      9.15e-04      5.68e-02    2.3e-08
9285000      5.78e-02      3.71e-04      5.69e-02    2.3e-08
9286000      6.15e-02      1.01e-03      5.94e-02    2.3e-08
9287000      5.31e-02      5.02e-05      5.25e-02    2.3e-08
9288000      5.52e-02      6.26e-04      5.40e-02    2.3e-08
9289000      5.65e-02      2.87e-04      5.58e-02    2.3e-08
9290000      5.37e-02      8.47e-05      5.31e-02    2.3e-08
9291000      5.11e-02      5.05e-04      5.01e-02    2.3e-08
9292000      5.94e-02      2.24e-04      5.87e-02    2.3e-08
9293000      5.50e-02      3.96e-04      5.41e-02    2.3e-08
9294000      6.99e-02      2.89e-03      5.81e-02    2.3e-08
9295000      6.02e-02      1.06e-03      5.79e-02    2.3e-08
9296000      5.64e-02      2.40e-04      5.57e-02    2.3e-08
9297000      5.59e-02      1.36e-03      5.24e-02    2.3e-08
9298000      5.26e-02      2.49e-04      5.19e-02    2.3e-08
9299000      1.56e-01      6.13e-03      1.32e-01    2.3e-08
9300000      5.18e-02      4.17e-04      5.09e-02    2.2e-08
9301000      4.97e-02      4.39e-04      4.88e-02    2.2e-08
9302000      5.96e-02      4.15e-04      5.87e-02    2.2e-08
9303000      5.12e-02      3.11e-04      5.05e-02    2.2e-08
9304000      5.27e-02      3.78e-04      5.19e-02    2.2e-08
9305000      6.78e-02      2.26e-04      6.70e-02    2.2e-08
9306000      4.71e-02      1.06e-05      4.66e-02    2.2e-08
9307000      5.63e-02      2.15e-04      5.56e-02    2.2e-08
9308000      4.80e-02      5.36e-04      4.70e-02    2.2e-08
9309000      7.28e-02      2.27e-03      6.57e-02    2.2e-08
9310000      5.91e-02      6.75e-04      5.78e-02    2.2e-08
9311000      8.20e-02      6.12e-04      8.07e-02    2.2e-08
9312000      9.28e-02      1.76e-03      8.89e-02    2.2e-08
9313000      5.03e-02      4.99e-04      4.93e-02    2.2e-08
9314000      5.24e-02      9.95e-04      5.02e-02    2.2e-08
9315000      5.33e-02      9.86e-04      5.11e-02    2.2e-08
9316000      8.05e-02      1.94e-03      7.56e-02    2.2e-08
9317000      5.73e-02      7.03e-04      5.59e-02    2.2e-08
9318000      5.69e-02      2.13e-04      5.62e-02    2.2e-08
9319000      5.31e-02      7.34e-05      5.25e-02    2.2e-08
9320000      6.20e-02      1.19e-03      5.93e-02    2.2e-08
9321000      5.20e-02      3.57e-04      5.12e-02    2.2e-08
9322000      5.19e-02      2.68e-04      5.12e-02    2.2e-08
9323000      6.02e-02      1.65e-03      5.56e-02    2.2e-08
9324000      5.12e-02      5.18e-04      5.02e-02    2.2e-08
9325000      5.48e-02      2.65e-04      5.41e-02    2.2e-08
9326000      6.18e-02      2.86e-04      6.10e-02    2.2e-08
9327000      6.67e-02      1.33e-03      6.37e-02    2.2e-08
9328000      5.19e-02      9.54e-05      5.13e-02    2.2e-08
9329000      5.32e-02      1.05e-03      5.08e-02    2.2e-08
9330000      6.21e-02      1.70e-03      5.74e-02    2.2e-08
9331000      5.46e-02      5.88e-04      5.35e-02    2.2e-08
9332000      6.42e-02      1.54e-03      6.03e-02    2.2e-08
9333000      5.05e-02      1.05e-04      4.99e-02    2.2e-08
9334000      5.10e-02      1.43e-05      5.05e-02    2.2e-08
9335000      4.88e-02      1.76e-04      4.82e-02    2.2e-08
9336000      5.16e-02      9.22e-04      4.96e-02    2.2e-08
9337000      5.75e-02      1.64e-04      5.69e-02    2.2e-08
9338000      5.11e-02      6.97e-04      4.98e-02    2.2e-08
9339000      5.62e-02      1.34e-04      5.55e-02    2.2e-08
9340000      5.09e-02      1.35e-04      5.04e-02    2.1e-08
9341000      5.42e-02      8.43e-04      5.25e-02    2.1e-08
9342000      5.39e-02      9.47e-05      5.34e-02    2.1e-08
9343000      6.38e-02      6.01e-04      6.26e-02    2.1e-08
9344000      9.83e-02      1.38e-03      9.56e-02    2.1e-08
9345000      5.88e-02      7.89e-04      5.73e-02    2.1e-08
9346000      5.00e-02      4.98e-04      4.91e-02    2.1e-08
9347000      5.87e-02      4.72e-04      5.78e-02    2.1e-08
9348000      5.57e-02      6.38e-04      5.44e-02    2.1e-08
9349000      4.74e-02      1.49e-04      4.69e-02    2.1e-08
9350000      6.02e-02      5.51e-04      5.92e-02    2.1e-08
9351000      5.46e-02      9.01e-04      5.28e-02    2.1e-08
9352000      6.73e-02      1.73e-04      6.66e-02    2.1e-08
9353000      5.02e-02      1.69e-04      4.96e-02    2.1e-08
9354000      5.02e-02      3.65e-04      4.95e-02    2.1e-08
9355000      5.62e-02      5.28e-04      5.52e-02    2.1e-08
9356000      5.44e-02      2.09e-04      5.37e-02    2.1e-08
9357000      5.13e-02      1.85e-04      5.08e-02    2.1e-08
9358000      6.33e-02      8.15e-04      6.17e-02    2.1e-08
9359000      5.62e-02      3.29e-04      5.55e-02    2.1e-08
9360000      5.60e-02      1.11e-03      5.35e-02    2.1e-08
9361000      5.74e-02      1.07e-03      5.51e-02    2.1e-08
9362000      5.13e-02      1.72e-04      5.07e-02    2.1e-08
9363000      5.72e-02      1.83e-03      5.14e-02    2.1e-08
9364000      6.66e-02      1.61e-03      6.25e-02    2.1e-08
9365000      6.29e-02      1.23e-03      6.02e-02    2.1e-08
9366000      5.45e-02      1.24e-03      5.15e-02    2.1e-08
9367000      5.57e-02      2.85e-04      5.50e-02    2.1e-08
9368000      5.81e-02      5.75e-04      5.70e-02    2.1e-08
9369000      5.49e-02      3.76e-04      5.41e-02    2.1e-08
9370000      5.69e-02      9.54e-04      5.49e-02    2.1e-08
9371000      5.46e-02      2.60e-04      5.40e-02    2.1e-08
9372000      5.23e-02      1.39e-03      4.85e-02    2.1e-08
9373000      6.06e-02      6.26e-04      5.94e-02    2.1e-08
9374000      5.36e-02      1.12e-05      5.30e-02    2.1e-08
9375000      7.87e-02      1.30e-04      7.79e-02    2.1e-08
9376000      6.23e-02      1.25e-04      6.16e-02    2.1e-08
9377000      5.84e-02      1.22e-03      5.56e-02    2.1e-08
9378000      5.20e-02      8.49e-04      5.03e-02    2.1e-08
9379000      5.21e-02      7.00e-04      5.07e-02    2.1e-08
9380000      7.31e-02      1.93e-03      6.78e-02    2.0e-08
9381000      6.38e-02      1.93e-03      5.80e-02    2.0e-08
9382000      5.98e-02      6.56e-05      5.92e-02    2.0e-08
9383000      5.39e-02      1.11e-04      5.34e-02    2.0e-08
9384000      6.13e-02      4.38e-05      6.07e-02    2.0e-08
9385000      7.75e-02      2.89e-03      6.69e-02    2.0e-08
9386000      4.84e-02      7.08e-04      4.70e-02    2.0e-08
9387000      5.29e-02      1.96e-04      5.23e-02    2.0e-08
9388000      6.09e-02      9.44e-04      5.90e-02    2.0e-08
9389000      5.83e-02      1.82e-03      5.26e-02    2.0e-08
9390000      6.17e-02      4.79e-04      6.08e-02    2.0e-08
9391000      5.29e-02      1.14e-03      5.02e-02    2.0e-08
9392000      5.14e-02      1.57e-05      5.09e-02    2.0e-08
9393000      5.63e-02      1.30e-04      5.58e-02    2.0e-08
9394000      5.56e-02      4.09e-04      5.48e-02    2.0e-08
9395000      4.69e-02      1.18e-03      4.38e-02    2.0e-08
9396000      6.00e-02      1.74e-05      5.94e-02    2.0e-08
9397000      4.99e-02      1.18e-04      4.94e-02    2.0e-08
9398000      5.10e-02      2.50e-04      5.04e-02    2.0e-08
9399000      5.87e-02      1.28e-03      5.57e-02    2.0e-08
9400000      6.04e-02      3.35e-04      5.97e-02    2.0e-08
9401000      5.38e-02      6.39e-05      5.33e-02    2.0e-08
9402000      6.73e-02      2.39e-04      6.66e-02    2.0e-08
9403000      5.80e-02      2.54e-04      5.74e-02    2.0e-08
9404000      6.12e-02      5.88e-04      6.01e-02    2.0e-08
9405000      5.64e-02      1.97e-04      5.58e-02    2.0e-08
9406000      6.43e-02      1.08e-03      6.21e-02    2.0e-08
9407000      5.31e-02      6.83e-04      5.18e-02    2.0e-08
9408000      6.08e-02      5.48e-04      5.98e-02    2.0e-08
9409000      6.59e-02      9.84e-04      6.40e-02    2.0e-08
9410000      6.53e-02      1.49e-03      6.17e-02    2.0e-08
9411000      5.56e-02      9.35e-04      5.37e-02    2.0e-08
9412000      5.46e-02      5.26e-04      5.37e-02    2.0e-08
9413000      6.04e-02      1.30e-03      5.73e-02    2.0e-08
9414000      5.35e-02      1.03e-03      5.12e-02    2.0e-08
9415000      5.05e-02      8.61e-05      5.00e-02    2.0e-08
9416000      5.24e-02      4.46e-04      5.16e-02    2.0e-08
9417000      5.44e-02      6.01e-04      5.33e-02    2.0e-08
9418000      5.86e-02      1.41e-03      5.51e-02    2.0e-08
9419000      5.00e-02      2.33e-04      4.94e-02    2.0e-08
9420000      5.34e-02      1.14e-03      5.08e-02    1.9e-08
9421000      5.27e-02      3.66e-04      5.19e-02    1.9e-08
9422000      5.43e-02      7.08e-04      5.30e-02    1.9e-08
9423000      5.87e-02      2.29e-04      5.80e-02    1.9e-08
9424000      5.23e-02      6.21e-05      5.18e-02    1.9e-08
9425000      6.07e-02      7.33e-04      5.93e-02    1.9e-08
9426000      6.10e-02      9.81e-04      5.91e-02    1.9e-08
9427000      5.67e-02      4.71e-04      5.58e-02    1.9e-08
9428000      7.20e-02      7.04e-04      7.07e-02    1.9e-08
9429000      5.43e-02      1.15e-03      5.17e-02    1.9e-08
9430000      5.24e-02      3.56e-04      5.17e-02    1.9e-08
9431000      4.67e-02      2.46e-05      4.63e-02    1.9e-08
9432000      1.03e-01      3.68e-04      1.01e-01    1.9e-08
9433000      5.10e-02      6.88e-04      4.97e-02    1.9e-08
9434000      5.43e-02      3.78e-04      5.36e-02    1.9e-08
9435000      5.06e-02      6.21e-04      4.94e-02    1.9e-08
9436000      5.45e-02      3.54e-04      5.38e-02    1.9e-08
9437000      4.97e-02      5.32e-04      4.87e-02    1.9e-08
9438000      6.42e-02      1.93e-03      5.83e-02    1.9e-08
9439000      6.15e-02      5.56e-04      6.05e-02    1.9e-08
9440000      5.29e-02      1.04e-03      5.07e-02    1.9e-08
9441000      5.67e-02      9.28e-04      5.49e-02    1.9e-08
9442000      5.05e-02      7.71e-04      4.90e-02    1.9e-08
9443000      5.31e-02      5.49e-04      5.21e-02    1.9e-08
9444000      5.70e-02      9.85e-04      5.50e-02    1.9e-08
9445000      5.38e-02      4.10e-04      5.31e-02    1.9e-08
9446000      5.35e-02      5.45e-04      5.26e-02    1.9e-08
9447000      5.62e-02      1.47e-04      5.56e-02    1.9e-08
9448000      4.94e-02      1.45e-04      4.89e-02    1.9e-08
9449000      4.99e-02      5.69e-04      4.89e-02    1.9e-08
9450000      5.27e-02      1.06e-03      5.03e-02    1.9e-08
9451000      5.36e-02      5.20e-04      5.27e-02    1.9e-08
9452000      6.04e-02      6.64e-04      5.92e-02    1.9e-08
9453000      5.43e-02      1.20e-04      5.38e-02    1.9e-08
9454000      5.58e-02      1.89e-04      5.52e-02    1.9e-08
9455000      5.81e-02      1.47e-03      5.43e-02    1.9e-08
9456000      5.46e-02      3.14e-04      5.39e-02    1.9e-08
9457000      6.00e-02      5.34e-04      5.91e-02    1.9e-08
9458000      5.27e-02      4.83e-04      5.18e-02    1.9e-08
9459000      5.72e-02      3.09e-04      5.65e-02    1.9e-08
9460000      6.17e-02      2.14e-04      6.11e-02    1.9e-08
9461000      4.74e-02      6.66e-04      4.61e-02    1.9e-08
9462000      5.72e-02      7.43e-04      5.59e-02    1.9e-08
9463000      5.02e-02      3.05e-04      4.96e-02    1.9e-08
9464000      5.75e-02      7.05e-04      5.63e-02    1.9e-08
9465000      5.68e-02      2.48e-04      5.62e-02    1.9e-08
9466000      7.17e-02      6.43e-04      7.06e-02    1.9e-08
9467000      5.62e-02      3.61e-04      5.55e-02    1.9e-08
9468000      5.67e-02      8.55e-04      5.51e-02    1.9e-08
9469000      5.86e-02      5.37e-04      5.76e-02    1.9e-08
9470000      5.70e-02      7.20e-04      5.57e-02    1.8e-08
9471000      5.31e-02      5.15e-04      5.22e-02    1.8e-08
9472000      6.60e-02      1.11e-03      6.38e-02    1.8e-08
9473000      6.11e-02      1.26e-03      5.83e-02    1.8e-08
9474000      5.51e-02      6.22e-04      5.40e-02    1.8e-08
9475000      6.08e-02      2.65e-05      6.03e-02    1.8e-08
9476000      5.22e-02      1.44e-03      4.82e-02    1.8e-08
9477000      5.56e-02      9.34e-04      5.38e-02    1.8e-08
9478000      5.55e-02      2.19e-04      5.49e-02    1.8e-08
9479000      5.74e-02      4.33e-04      5.66e-02    1.8e-08
9480000      5.48e-02      1.84e-04      5.43e-02    1.8e-08
9481000      1.25e-01      4.26e-03      1.10e-01    1.8e-08
9482000      6.03e-02      2.62e-04      5.97e-02    1.8e-08
9483000      5.87e-02      6.28e-04      5.76e-02    1.8e-08
9484000      9.88e-02      8.00e-04      9.74e-02    1.8e-08
9485000      5.79e-02      3.95e-04      5.72e-02    1.8e-08
9486000      4.96e-02      7.27e-04      4.82e-02    1.8e-08
9487000      5.74e-02      2.81e-04      5.68e-02    1.8e-08
9488000      6.24e-02      6.57e-04      6.13e-02    1.8e-08
9489000      5.12e-02      1.82e-04      5.07e-02    1.8e-08
9490000      5.80e-02      1.79e-04      5.74e-02    1.8e-08
9491000      5.46e-02      1.20e-03      5.18e-02    1.8e-08
9492000      5.72e-02      1.01e-03      5.52e-02    1.8e-08
9493000      6.63e-02      1.48e-03      6.28e-02    1.8e-08
9494000      5.49e-02      2.25e-04      5.44e-02    1.8e-08
9495000      9.18e-02      2.51e-04      9.09e-02    1.8e-08
9496000      5.47e-02      6.76e-04      5.35e-02    1.8e-08
9497000      5.46e-02      4.39e-04      5.38e-02    1.8e-08
9498000      5.67e-02      2.43e-05      5.62e-02    1.8e-08
9499000      5.27e-02      2.83e-04      5.21e-02    1.8e-08
9500000      4.79e-02      7.50e-04      4.64e-02    1.8e-08
9501000      5.09e-02      6.51e-04      4.97e-02    1.8e-08
9502000      5.89e-02      9.51e-04      5.71e-02    1.8e-08
9503000      6.10e-02      1.41e-03      5.76e-02    1.8e-08
9504000      6.95e-02      1.85e-04      6.89e-02    1.8e-08
9505000      5.51e-02      2.12e-04      5.45e-02    1.8e-08
9506000      6.64e-02      1.48e-03      6.30e-02    1.8e-08
9507000      4.77e-02      6.24e-05      4.73e-02    1.8e-08
9508000      5.21e-02      6.42e-04      5.10e-02    1.8e-08
9509000      6.13e-02      7.27e-04      6.00e-02    1.8e-08
9510000      5.38e-02      6.43e-04      5.27e-02    1.8e-08
9511000      4.96e-02      7.34e-05      4.92e-02    1.8e-08
9512000      7.48e-02      6.84e-04      7.36e-02    1.8e-08
9513000      4.49e-02      4.59e-04      4.41e-02    1.8e-08
9514000      5.04e-02      3.14e-04      4.98e-02    1.8e-08
9515000      5.85e-02      1.06e-03      5.63e-02    1.7e-08
9516000      5.87e-02      1.14e-03      5.63e-02    1.7e-08
9517000      5.41e-02      4.28e-04      5.34e-02    1.7e-08
9518000      5.33e-02      3.63e-04      5.27e-02    1.7e-08
9519000      4.67e-02      4.18e-04      4.60e-02    1.7e-08
9520000      5.38e-02      5.58e-04      5.28e-02    1.7e-08
9521000      5.51e-02      4.34e-04      5.44e-02    1.7e-08
9522000      5.89e-02      1.05e-04      5.84e-02    1.7e-08
9523000      5.09e-02      9.99e-04      4.88e-02    1.7e-08
9524000      5.89e-02      2.18e-05      5.84e-02    1.7e-08
9525000      4.67e-02      5.95e-04      4.56e-02    1.7e-08
9526000      6.27e-02      1.04e-03      6.07e-02    1.7e-08
9527000      5.73e-02      2.28e-04      5.68e-02    1.7e-08
9528000      5.18e-02      3.76e-04      5.11e-02    1.7e-08
9529000      5.36e-02      2.29e-04      5.30e-02    1.7e-08
9530000      5.50e-02      8.36e-04      5.34e-02    1.7e-08
9531000      4.95e-02      3.13e-04      4.89e-02    1.7e-08
9532000      5.32e-02      3.62e-05      5.28e-02    1.7e-08
9533000      5.44e-02      5.83e-04      5.34e-02    1.7e-08
9534000      5.58e-02      8.87e-04      5.41e-02    1.7e-08
9535000      4.87e-02      4.42e-04      4.80e-02    1.7e-08
9536000      5.77e-02      8.85e-04      5.60e-02    1.7e-08
9537000      5.25e-02      1.87e-04      5.20e-02    1.7e-08
9538000      5.11e-02      4.77e-04      5.03e-02    1.7e-08
9539000      5.80e-02      4.79e-04      5.72e-02    1.7e-08
9540000      5.10e-02      3.95e-04      5.03e-02    1.7e-08
9541000      4.62e-02      4.19e-04      4.55e-02    1.7e-08
9542000      5.76e-02      1.21e-03      5.49e-02    1.7e-08
9543000      5.08e-02      6.53e-04      4.96e-02    1.7e-08
9544000      5.83e-02      4.22e-04      5.75e-02    1.7e-08
9545000      5.86e-02      9.93e-04      5.67e-02    1.7e-08
9546000      5.06e-02      1.45e-04      5.01e-02    1.7e-08
9547000      5.35e-02      4.97e-04      5.26e-02    1.7e-08
9548000      6.02e-02      1.61e-04      5.96e-02    1.7e-08
9549000      5.29e-02      2.95e-04      5.23e-02    1.7e-08
9550000      5.21e-02      6.60e-04      5.09e-02    1.7e-08
9551000      4.60e-02      1.68e-05      4.56e-02    1.7e-08
9552000      5.48e-02      6.20e-04      5.38e-02    1.7e-08
9553000      6.47e-02      5.78e-04      6.37e-02    1.7e-08
9554000      5.44e-02      3.01e-04      5.38e-02    1.7e-08
9555000      5.37e-02      1.02e-03      5.15e-02    1.7e-08
9556000      5.42e-02      1.58e-04      5.37e-02    1.7e-08
9557000      6.08e-02      3.24e-04      6.02e-02    1.7e-08
9558000      5.07e-02      1.43e-03      4.67e-02    1.7e-08
9559000      5.51e-02      3.39e-05      5.46e-02    1.7e-08
9560000      6.31e-02      3.76e-05      6.26e-02    1.7e-08
9561000      5.68e-02      3.35e-05      5.63e-02    1.7e-08
9562000      5.02e-02      5.91e-04      4.92e-02    1.7e-08
9563000      4.96e-02      1.57e-04      4.91e-02    1.7e-08
9564000      5.23e-02      9.67e-04      5.04e-02    1.7e-08
9565000      5.88e-02      1.03e-03      5.68e-02    1.7e-08
9566000      5.38e-02      4.53e-04      5.31e-02    1.7e-08
9567000      6.03e-02      2.78e-05      5.98e-02    1.7e-08
9568000      6.12e-02      9.78e-04      5.93e-02    1.7e-08
9569000      7.10e-02      3.03e-04      7.03e-02    1.7e-08
9570000      5.17e-02      8.79e-05      5.12e-02    1.6e-08
9571000      5.58e-02      2.13e-04      5.53e-02    1.6e-08
9572000      6.48e-02      2.78e-04      6.42e-02    1.6e-08
9573000      5.96e-02      1.27e-03      5.68e-02    1.6e-08
9574000      6.05e-02      4.37e-04      5.98e-02    1.6e-08
9575000      4.95e-02      3.65e-06      4.91e-02    1.6e-08
9576000      4.92e-02      3.81e-04      4.85e-02    1.6e-08
9577000      5.44e-02      5.08e-05      5.40e-02    1.6e-08
9578000      5.36e-02      7.36e-05      5.32e-02    1.6e-08
9579000      6.56e-02      5.33e-04      6.47e-02    1.6e-08
9580000      5.73e-02      1.08e-03      5.50e-02    1.6e-08
9581000      4.97e-02      6.55e-04      4.85e-02    1.6e-08
9582000      6.15e-02      1.78e-04      6.09e-02    1.6e-08
9583000      4.59e-02      7.18e-04      4.46e-02    1.6e-08
9584000      5.46e-02      9.68e-04      5.26e-02    1.6e-08
9585000      7.02e-02      4.18e-04      6.94e-02    1.6e-08
9586000      5.88e-02      1.36e-03      5.56e-02    1.6e-08
9587000      5.80e-02      1.13e-03      5.56e-02    1.6e-08
9588000      5.24e-02      1.26e-04      5.19e-02    1.6e-08
9589000      5.60e-02      5.95e-04      5.50e-02    1.6e-08
9590000      5.01e-02      4.06e-04      4.95e-02    1.6e-08
9591000      5.48e-02      1.16e-04      5.44e-02    1.6e-08
9592000      5.52e-02      6.12e-04      5.42e-02    1.6e-08
9593000      7.39e-02      1.49e-03      7.06e-02    1.6e-08
9594000      6.71e-02      1.82e-04      6.65e-02    1.6e-08
9595000      5.59e-02      4.08e-04      5.52e-02    1.6e-08
9596000      5.58e-02      6.24e-04      5.47e-02    1.6e-08
9597000      5.65e-02      8.43e-05      5.61e-02    1.6e-08
9598000      5.05e-02      3.40e-04      4.99e-02    1.6e-08
9599000      4.56e-02      3.67e-05      4.52e-02    1.6e-08
9600000      6.03e-02      1.23e-03      5.76e-02    1.6e-08
9601000      5.50e-02      7.15e-04      5.38e-02    1.6e-08
9602000      4.86e-02      1.57e-04      4.82e-02    1.6e-08
9603000      1.02e-01      2.63e-04      1.02e-01    1.6e-08
9604000      5.03e-02      2.17e-04      4.98e-02    1.6e-08
9605000      6.41e-02      2.59e-04      6.35e-02    1.6e-08
9606000      5.13e-02      1.60e-04      5.08e-02    1.6e-08
9607000      4.83e-02      1.96e-04      4.79e-02    1.6e-08
9608000      5.23e-02      5.13e-04      5.15e-02    1.6e-08
9609000      9.27e-02      5.35e-04      9.17e-02    1.6e-08
9610000      5.02e-02      3.20e-04      4.97e-02    1.6e-08
9611000      5.76e-02      3.20e-04      5.70e-02    1.6e-08
9612000      4.99e-02      4.85e-04      4.91e-02    1.6e-08
9613000      5.66e-02      1.45e-03      5.29e-02    1.6e-08
9614000      5.78e-02      9.75e-05      5.73e-02    1.6e-08
9615000      5.51e-02      1.52e-04      5.46e-02    1.6e-08
9616000      5.48e-02      7.61e-04      5.34e-02    1.6e-08
9617000      4.61e-02      6.17e-04      4.50e-02    1.6e-08
9618000      5.16e-02      1.89e-04      5.12e-02    1.6e-08
9619000      5.94e-02      5.61e-05      5.90e-02    1.6e-08
9620000      7.58e-02      1.15e-03      7.37e-02    1.5e-08
9621000      5.09e-02      9.41e-04      4.90e-02    1.5e-08
9622000      5.09e-02      3.17e-04      5.04e-02    1.5e-08
9623000      5.27e-02      2.85e-04      5.21e-02    1.5e-08
9624000      5.23e-02      8.13e-04      5.08e-02    1.5e-08
9625000      6.30e-02      8.23e-04      6.16e-02    1.5e-08
9626000      5.27e-02      1.43e-03      4.89e-02    1.5e-08
9627000      4.80e-02      2.92e-05      4.76e-02    1.5e-08
9628000      5.04e-02      3.18e-04      4.98e-02    1.5e-08
9629000      4.89e-02      7.62e-05      4.85e-02    1.5e-08
9630000      5.04e-02      1.76e-04      4.99e-02    1.5e-08
9631000      5.13e-02      4.51e-04      5.06e-02    1.5e-08
9632000      5.89e-02      1.42e-04      5.84e-02    1.5e-08
9633000      6.51e-02      1.01e-04      6.45e-02    1.5e-08
9634000      5.54e-02      3.87e-04      5.48e-02    1.5e-08
9635000      5.69e-02      7.21e-05      5.64e-02    1.5e-08
9636000      4.59e-02      4.95e-05      4.55e-02    1.5e-08
9637000      5.28e-02      4.89e-04      5.20e-02    1.5e-08
9638000      5.27e-02      1.09e-03      5.03e-02    1.5e-08
9639000      5.39e-02      7.12e-04      5.27e-02    1.5e-08
9640000      5.38e-02      5.26e-04      5.30e-02    1.5e-08
9641000      6.54e-02      7.01e-04      6.42e-02    1.5e-08
9642000      4.71e-02      4.39e-04      4.64e-02    1.5e-08
9643000      5.83e-02      7.55e-05      5.79e-02    1.5e-08
9644000      6.07e-02      1.76e-04      6.02e-02    1.5e-08
9645000      4.75e-02      6.79e-04      4.63e-02    1.5e-08
9646000      5.55e-02      1.49e-04      5.51e-02    1.5e-08
9647000      5.68e-02      2.70e-04      5.63e-02    1.5e-08
9648000      4.98e-02      4.41e-04      4.91e-02    1.5e-08
9649000      5.97e-02      1.12e-03      5.74e-02    1.5e-08
9650000      5.47e-02      2.50e-04      5.42e-02    1.5e-08
9651000      5.15e-02      1.55e-05      5.11e-02    1.5e-08
9652000      6.48e-02      3.66e-04      6.42e-02    1.5e-08
9653000      5.87e-02      6.21e-04      5.77e-02    1.5e-08
9654000      6.91e-02      9.88e-04      6.73e-02    1.5e-08
9655000      5.62e-02      1.50e-03      5.22e-02    1.5e-08
9656000      6.16e-02      1.39e-03      5.84e-02    1.5e-08
9657000      9.90e-02      1.81e-04      9.82e-02    1.5e-08
9658000      5.23e-02      2.08e-04      5.19e-02    1.5e-08
9659000      5.86e-02      1.04e-03      5.66e-02    1.5e-08
9660000      6.25e-02      3.09e-04      6.19e-02    1.5e-08
9661000      7.38e-02      1.08e-04      7.33e-02    1.5e-08
9662000      5.07e-02      1.51e-04      5.03e-02    1.5e-08
9663000      5.41e-02      1.06e-03      5.19e-02    1.5e-08
9664000      5.06e-02      9.92e-05      5.02e-02    1.5e-08
9665000      5.28e-02      3.59e-05      5.24e-02    1.5e-08
9666000      5.17e-02      3.38e-04      5.11e-02    1.5e-08
9667000      5.23e-02      2.84e-04      5.18e-02    1.5e-08
9668000      5.51e-02      5.19e-04      5.42e-02    1.5e-08
9669000      5.28e-02      4.85e-04      5.21e-02    1.5e-08
9670000      5.99e-02      6.97e-04      5.87e-02    1.5e-08
9671000      5.49e-02      1.18e-03      5.23e-02    1.5e-08
9672000      5.83e-02      6.00e-04      5.74e-02    1.5e-08
9673000      5.20e-02      1.12e-03      4.96e-02    1.5e-08
9674000      5.91e-02      6.53e-04      5.80e-02    1.5e-08
9675000      5.61e-02      6.84e-04      5.50e-02    1.5e-08
9676000      5.16e-02      5.53e-05      5.13e-02    1.5e-08
9677000      5.10e-02      1.65e-04      5.05e-02    1.5e-08
9678000      6.44e-02      9.81e-04      6.26e-02    1.5e-08
9679000      5.63e-02      7.18e-04      5.51e-02    1.5e-08
9680000      6.29e-02      5.56e-04      6.20e-02    1.4e-08
9681000      4.98e-02      6.02e-04      4.88e-02    1.4e-08
9682000      5.29e-02      7.27e-04      5.16e-02    1.4e-08
9683000      5.00e-02      7.38e-04      4.87e-02    1.4e-08
9684000      5.72e-02      1.46e-03      5.35e-02    1.4e-08
9685000      5.56e-02      3.53e-04      5.50e-02    1.4e-08
9686000      5.08e-02      4.89e-04      5.00e-02    1.4e-08
9687000      5.14e-02      4.51e-05      5.11e-02    1.4e-08
9688000      5.14e-02      2.19e-06      5.11e-02    1.4e-08
9689000      5.24e-02      3.05e-05      5.20e-02    1.4e-08
9690000      4.92e-02      5.29e-04      4.84e-02    1.4e-08
9691000      5.10e-02      5.46e-05      5.07e-02    1.4e-08
9692000      5.93e-02      3.22e-04      5.87e-02    1.4e-08
9693000      5.74e-02      5.91e-04      5.65e-02    1.4e-08
9694000      5.36e-02      2.51e-04      5.32e-02    1.4e-08
9695000      4.71e-02      6.04e-04      4.61e-02    1.4e-08
9696000      6.10e-02      1.52e-04      6.06e-02    1.4e-08
9697000      5.36e-02      8.95e-04      5.20e-02    1.4e-08
9698000      5.81e-02      1.54e-03      5.41e-02    1.4e-08
9699000      5.31e-02      1.79e-04      5.26e-02    1.4e-08
